vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
-5.5,0.116665949149216,-4.76666666666666,0.0978268230516106
-5.46666666666667,0.10030567452707,-4.73333333333333,0.103036528813425
-5.43333333333334,0.123773362599983,-4.7,0.0993673491426614
-5.4,0.115846800188602,-4.66666666666666,0.0889287853449399
-5.36666666666667,0.126269552400924,-4.63333333333333,0.0879187334091725
-5.33333333333334,0.114699946295028,-4.6,0.104448702923952
-5.3,0.116857305611523,-4.56666666666666,0.0977844824677634
-5.26666666666667,0.115969952183105,-4.53333333333333,0.102441916458476
-5.23333333333334,0.111048165414699,-4.5,0.100907648490136
-5.2,0.127203887098387,-4.46666666666666,0.0962039588098224
-5.16666666666667,0.0932875526967188,-4.43333333333333,0.115148324159389
-5.13333333333334,0.102565914962331,-4.4,0.116915170572239
-5.1,0.10968102257846,-4.36666666666666,0.106849826701396
-5.06666666666667,0.0978412590593129,-4.33333333333333,0.105957484914296
-5.03333333333334,0.104066428370253,-4.3,0.138628588942677
-5,0.106978027519535,-4.26666666666666,0.149096614289102
-4.96666666666667,0.117393085566496,-4.23333333333333,0.133447256360399
-4.93333333333334,0.136090693439903,-4.2,0.125808779221049
-4.9,0.150724088983612,-4.16666666666666,0.107887662283401
-4.86666666666667,0.150629491563506,-4.13333333333333,0.0931178426878462
-4.83333333333334,0.173213015734311,-4.1,0.0950397514745286
-4.8,0.181616283840874,-4.06666666666666,0.0832468482945195
-4.76666666666667,0.190663503704627,-4.03333333333333,0.0729148993264567
-4.73333333333334,0.183975762381439,-4,0.082247891677761
-4.7,0.172986725644989,-3.96666666666666,0.0800810847122467
-4.66666666666667,0.176129059057692,-3.93333333333333,0.0830275872560678
-4.63333333333334,0.159287286892782,-3.9,0.0869784882624827
-4.6,0.144131716008689,-3.86666666666666,0.100568787773212
-4.56666666666667,0.162737643896009,-3.83333333333333,0.0930819718540478
-4.53333333333334,0.159554783848069,-3.8,0.091996656167129
-4.5,0.14481729788652,-3.76666666666666,0.0798657841282641
