vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
-0.966666666666667,0.0563639422948159,-0.233333333333333,0.147039417947659
-0.933333333333337,0.0479795512288415,-0.200000000000004,0.128137944104763
-0.899999999999997,0.0474513808101418,-0.166666666666663,0.0900700068190126
-0.866666666666667,0.0454032543480242,-0.133333333333334,0.062783508521597
-0.833333333333337,0.0217576435758543,-0.100000000000003,0.0516159735223987
-0.799999999999997,0.020016423800443,-0.0666666666666635,0.0276498145758873
-0.766666666666667,0.0225894655053011,-0.0333333333333334,0.0133347828214872
-0.733333333333334,0.0304425885359564,-3.5527136788005e-15,0.0168807219374147
-0.7,0.0167710259738961,0.0333333333333365,0.0165150771288508
-0.666666666666667,0.0125495007698149,0.0666666666666664,0.0135495362015623
-0.633333333333334,0.0151661407195744,0.0999999999999965,0.014340666855926
-0.6,0.0149979398220209,0.133333333333336,0.0166609376876215
-0.566666666666667,0.0114030801066955,0.166666666666667,0.0146640889126246
-0.533333333333334,0.0140494499282718,0.199999999999997,0.0154918473866992
-0.5,0.0164150379772652,0.233333333333337,0.0231195250604843
-0.466666666666667,0.0212936139887722,0.266666666666667,0.0227719381278488
-0.433333333333334,0.0218521413654609,0.299999999999996,0.0192016340356229
-0.4,0.0190910636177687,0.333333333333337,0.0235026053855846
-0.366666666666667,0.0250896139572186,0.366666666666666,0.0422144959529295
-0.333333333333334,0.0352882062847751,0.399999999999997,0.0593493829667144
-0.3,0.0253542726825651,0.433333333333336,0.0883634942149608
-0.266666666666667,0.0392890538776067,0.466666666666667,0.0984154460650148
-0.233333333333334,0.0257651874406251,0.499999999999996,0.119144709086952
-0.2,0.0404511926604593,0.533333333333337,0.0826921394783963
-0.166666666666667,0.0682978207130489,0.566666666666666,0.0836547388110198
-0.133333333333334,0.0742973778566798,0.599999999999997,0.0607865321235349
-0.0999999999999996,0.0365749713541808,0.633333333333336,0.10293653569057
-0.0666666666666667,0.016423294086668,0.666666666666667,0.108307386951996
-0.0333333333333337,0.0395149782148698,0.7,0.132633376767434
3.33066907387547e-16,0.15550799296886,0.733333333333334,0.16444501081425
0.0333333333333333,0.311495407299753,0.766666666666666,0.177260332900389
0.0666666666666663,0.424619257023391,0.799999999999999,0.183454772040166
0.1,0.549489445434349,0.833333333333333,0.196406578328768
0.133333333333333,0.548606709779856,0.866666666666666,0.155472901352712
0.166666666666667,0.558434731993888,0.899999999999999,0.11506645574169
0.2,0.330022041171017,0.933333333333334,0.110047169786228
0.233333333333333,0.191614303870014,0.966666666666667,0.128733392361535
0.266666666666667,0.0810701543089319,1,0.101833897616779
0.3,0.0523287152540516,1.03333333333333,0.0921186626805117
0.333333333333333,0.0359526623811691,1.06666666666667,0.0581666984459588
0.366666666666666,0.032154729159624,1.1,0.0404637312327163
0.4,0.020455221834858,1.13333333333333,0.0366833060050039
0.433333333333333,0.0136773215528773,1.16666666666667,0.0525220846805362
0.466666666666666,0.00610050718514932,1.2,0.0718503300534437
0.5,0.0114931000598665,1.23333333333333,0.0455994346331299
0.533333333333333,0.00822670666350159,1.26666666666667,0.0242815173131509
0.566666666666666,0.01569879842827,1.3,0.0149737702193038
0.6,0.0207205218267173,1.33333333333333,0.0275021373579293
0.633333333333333,0.031091591212308,1.36666666666667,0.0329314336808405
0.666666666666666,0.0285822948651248,1.4,0.0325793263707476
0.7,0.0303370773485015,1.43333333333333,0.0297171758822011
0.733333333333333,0.0268316278317022,1.46666666666667,0.0259273947808946
0.766666666666666,0.0459653882579997,1.5,0.0188635400532071
0.8,0.0452418221997063,1.53333333333333,0.0143076644766226
0.833333333333333,0.0845166451207979,1.56666666666667,0.0108325230744171
0.866666666666666,0.0682996673085107,1.6,0.0100750723045177
0.9,0.0656670272078,1.63333333333333,0.0102046561956959
0.933333333333333,0.0540588176424503,1.66666666666667,0.00576700763308058
